window_id,suffix,Ticker,Strategy,Weight
XGBoost,757,AMZN,XGBoost,0.25
XGBoost,757,GOOGL,XGBoost,0.25
XGBoost,757,MSFT,XGBoost,2.220446049250313e-16
XGBoost,757,NVDA,XGBoost,0.24999999999999972
TabPFN,757,AAPL,TabPFN,0.25
TabPFN,757,AMZN,TabPFN,0.24999999999999967
TabPFN,757,GOOGL,TabPFN,0.25
TabPFN,757,MSFT,TabPFN,2.1094237467877974e-15
TabPFN,757,NVDA,TabPFN,0.24999999999999434
EqualWeight,762,AAPL,EqualWeight,0.2
EqualWeight,762,AMZN,EqualWeight,0.2
EqualWeight,762,GOOGL,EqualWeight,0.2
EqualWeight,762,MSFT,EqualWeight,0.2
EqualWeight,762,NVDA,EqualWeight,0.2
Markowitz,762,AAPL,Markowitz,0.24999999999999747
Markowitz,762,AMZN,Markowitz,0.24999999999999564
Markowitz,762,GOOGL,Markowitz,0.06049537716474205
Markowitz,762,MSFT,Markowitz,0.18950462283526334
Markowitz,762,NVDA,Markowitz,0.25
RandomForest,762,AAPL,RandomForest,0.2499999999999981
RandomForest,762,AMZN,RandomForest,0.25
RandomForest,762,GOOGL,RandomForest,0.24999999999999928
RandomForest,762,MSFT,RandomForest,0.0
RandomForest,762,NVDA,RandomForest,0.25
XGBoost,762,AAPL,XGBoost,0.2499999999999938
XGBoost,762,AMZN,XGBoost,0.25
XGBoost,762,GOOGL,XGBoost,0.0
XGBoost,762,MSFT,XGBoost,0.24999999999999092
XGBoost,762,NVDA,XGBoost,0.25
TabPFN,762,AAPL,TabPFN,0.25
TabPFN,762,AMZN,TabPFN,0.25
TabPFN,762,GOOGL,TabPFN,0.12725561396319549
TabPFN,762,MSFT,TabPFN,0.12274438603680218
TabPFN,762,NVDA,TabPFN,0.24999999999999853
EqualWeight,767,AAPL,EqualWeight,0.2
EqualWeight,767,AMZN,EqualWeight,0.2
EqualWeight,767,GOOGL,EqualWeight,0.2
EqualWeight,767,MSFT,EqualWeight,0.2
EqualWeight,767,NVDA,EqualWeight,0.2
Markowitz,767,AAPL,Markowitz,0.2499999999999996
Markowitz,767,AMZN,Markowitz,0.25
Markowitz,767,GOOGL,Markowitz,0.25
Markowitz,767,MSFT,Markowitz,0.24999999999999903
Markowitz,767,NVDA,Markowitz,0.0
RandomForest,767,AAPL,RandomForest,0.25
RandomForest,767,AMZN,RandomForest,0.25
RandomForest,767,GOOGL,RandomForest,0.24999999999999886
RandomForest,767,MSFT,RandomForest,0.24999999999999922
RandomForest,767,NVDA,RandomForest,6.661338147750939e-16
XGBoost,767,AAPL,XGBoost,0.24999999999999933
XGBoost,767,AMZN,XGBoost,0.25
XGBoost,767,GOOGL,XGBoost,0.2499999999999994
XGBoost,767,MSFT,XGBoost,0.25
XGBoost,767,NVDA,XGBoost,0.0
TabPFN,767,AAPL,TabPFN,0.25
TabPFN,767,AMZN,TabPFN,0.25
TabPFN,767,GOOGL,TabPFN,0.24999999999999994
TabPFN,767,MSFT,TabPFN,0.24999999999999953
TabPFN,767,NVDA,TabPFN,0.0
EqualWeight,772,AAPL,EqualWeight,0.2
EqualWeight,772,AMZN,EqualWeight,0.2
EqualWeight,772,GOOGL,EqualWeight,0.2
EqualWeight,772,MSFT,EqualWeight,0.2
EqualWeight,772,NVDA,EqualWeight,0.2
Markowitz,772,AAPL,Markowitz,0.24999999999999784
Markowitz,772,AMZN,Markowitz,0.25
Markowitz,772,GOOGL,Markowitz,0.25
Markowitz,772,MSFT,Markowitz,0.25
Markowitz,772,NVDA,Markowitz,0.0
RandomForest,772,AAPL,RandomForest,0.2499999999999933
RandomForest,772,AMZN,RandomForest,0.24999999999998668
RandomForest,772,GOOGL,RandomForest,0.25
RandomForest,772,MSFT,RandomForest,0.25
RandomForest,772,NVDA,RandomForest,1.6792123247455493e-14
XGBoost,772,AAPL,XGBoost,0.24999999999999603
XGBoost,772,AMZN,XGBoost,0.25
XGBoost,772,GOOGL,XGBoost,0.25
XGBoost,772,MSFT,XGBoost,0.24999999999999864
XGBoost,772,NVDA,XGBoost,0.0
TabPFN,772,AAPL,TabPFN,0.25
TabPFN,772,AMZN,TabPFN,0.25
TabPFN,772,GOOGL,TabPFN,0.25
TabPFN,772,MSFT,TabPFN,0.24999999999999972
TabPFN,772,NVDA,TabPFN,0.0
EqualWeight,777,AAPL,EqualWeight,0.2
EqualWeight,777,AMZN,EqualWeight,0.2
EqualWeight,777,GOOGL,EqualWeight,0.2
EqualWeight,777,MSFT,EqualWeight,0.2
EqualWeight,777,NVDA,EqualWeight,0.2
Markowitz,777,AAPL,Markowitz,0.25
Markowitz,777,AMZN,Markowitz,0.25
Markowitz,777,GOOGL,Markowitz,0.0
Markowitz,777,MSFT,Markowitz,0.24999999999999795
Markowitz,777,NVDA,Markowitz,0.25
RandomForest,777,AAPL,RandomForest,0.25
RandomForest,777,AMZN,RandomForest,0.24999999999999936
RandomForest,777,GOOGL,RandomForest,3.608224830031759e-15
RandomForest,777,MSFT,RandomForest,0.2499999999999994
RandomForest,777,NVDA,RandomForest,0.24999999999999767
XGBoost,777,AAPL,XGBoost,0.25
XGBoost,777,AMZN,XGBoost,0.25
XGBoost,777,GOOGL,XGBoost,0.0
XGBoost,777,MSFT,XGBoost,0.24999999999999747
XGBoost,777,NVDA,XGBoost,0.25
TabPFN,777,AAPL,TabPFN,0.25
TabPFN,777,AMZN,TabPFN,0.25
TabPFN,777,GOOGL,TabPFN,0.0
TabPFN,777,MSFT,TabPFN,0.25
TabPFN,777,NVDA,TabPFN,0.25
EqualWeight,782,AAPL,EqualWeight,0.2
EqualWeight,782,AMZN,EqualWeight,0.2
EqualWeight,782,GOOGL,EqualWeight,0.2
EqualWeight,782,MSFT,EqualWeight,0.2
EqualWeight,782,NVDA,EqualWeight,0.2
Markowitz,782,AAPL,Markowitz,0.25
Markowitz,782,AMZN,Markowitz,0.25
Markowitz,782,GOOGL,Markowitz,0.0
Markowitz,782,MSFT,Markowitz,0.24999999999999822
Markowitz,782,NVDA,Markowitz,0.25
RandomForest,782,AAPL,RandomForest,0.25
RandomForest,782,AMZN,RandomForest,0.2499999999999985
RandomForest,782,GOOGL,RandomForest,0.0
RandomForest,782,MSFT,RandomForest,0.25
RandomForest,782,NVDA,RandomForest,0.24999999999999992
XGBoost,782,AAPL,XGBoost,0.24999999999999867
XGBoost,782,AMZN,XGBoost,0.24999999999999023
XGBoost,782,GOOGL,XGBoost,1.0241807402167069e-14
XGBoost,782,MSFT,XGBoost,0.249999999999999
XGBoost,782,NVDA,XGBoost,0.25
TabPFN,782,AAPL,TabPFN,0.2499999999999998
TabPFN,782,AMZN,TabPFN,0.25
TabPFN,782,GOOGL,TabPFN,0.0
TabPFN,782,MSFT,TabPFN,0.24999999999999942
TabPFN,782,NVDA,TabPFN,0.25
EqualWeight,787,AAPL,EqualWeight,0.2
EqualWeight,787,AMZN,EqualWeight,0.2
EqualWeight,787,GOOGL,EqualWeight,0.2
EqualWeight,787,MSFT,EqualWeight,0.2
EqualWeight,787,NVDA,EqualWeight,0.2
Markowitz,787,AAPL,Markowitz,1.448494102440634e-15
Markowitz,787,AMZN,Markowitz,0.25
Markowitz,787,GOOGL,Markowitz,0.24999999999999933
Markowitz,787,MSFT,Markowitz,0.24999999999999956
Markowitz,787,NVDA,Markowitz,0.24999999999999953
RandomForest,787,AAPL,RandomForest,0.25
RandomForest,787,AMZN,RandomForest,0.2499999999999976
RandomForest,787,GOOGL,RandomForest,0.24999999999999903
RandomForest,787,MSFT,RandomForest,0.25
RandomForest,787,NVDA,RandomForest,1.1657341758564144e-15
XGBoost,787,AAPL,XGBoost,0.25
XGBoost,787,AMZN,XGBoost,0.25
XGBoost,787,GOOGL,XGBoost,0.25
XGBoost,787,MSFT,XGBoost,0.25
XGBoost,787,NVDA,XGBoost,0.0
TabPFN,787,AAPL,TabPFN,2.796374243274613e-15
TabPFN,787,AMZN,TabPFN,0.24999999999999706
TabPFN,787,GOOGL,TabPFN,0.24999999999999978
TabPFN,787,MSFT,TabPFN,0.25
TabPFN,787,NVDA,TabPFN,0.25
EqualWeight,792,AAPL,EqualWeight,0.2
EqualWeight,792,AMZN,EqualWeight,0.2
EqualWeight,792,GOOGL,EqualWeight,0.2
EqualWeight,792,MSFT,EqualWeight,0.2
EqualWeight,792,NVDA,EqualWeight,0.2
Markowitz,792,AAPL,Markowitz,8.326672684688674e-16
Markowitz,792,AMZN,Markowitz,0.25
Markowitz,792,GOOGL,Markowitz,0.2499999999999996
Markowitz,792,MSFT,Markowitz,0.24999999999999942
Markowitz,792,NVDA,Markowitz,0.2499999999999999
RandomForest,792,AAPL,RandomForest,0.0
RandomForest,792,AMZN,RandomForest,0.24999999999999983
RandomForest,792,GOOGL,RandomForest,0.25
RandomForest,792,MSFT,RandomForest,0.24999999999999936
RandomForest,792,NVDA,RandomForest,0.25
XGBoost,792,AAPL,XGBoost,0.0
XGBoost,792,AMZN,XGBoost,0.24999999999999953
XGBoost,792,GOOGL,XGBoost,0.25
XGBoost,792,MSFT,XGBoost,0.25
XGBoost,792,NVDA,XGBoost,0.25
TabPFN,792,AAPL,TabPFN,0.25
TabPFN,792,AMZN,TabPFN,0.0
TabPFN,792,GOOGL,TabPFN,0.25
TabPFN,792,MSFT,TabPFN,0.24999999999999775
TabPFN,792,NVDA,TabPFN,0.25
EqualWeight,797,AAPL,EqualWeight,0.2
EqualWeight,797,AMZN,EqualWeight,0.2
EqualWeight,797,GOOGL,EqualWeight,0.2
EqualWeight,797,MSFT,EqualWeight,0.2
EqualWeight,797,NVDA,EqualWeight,0.2
Markowitz,797,AAPL,Markowitz,0.25
Markowitz,797,AMZN,Markowitz,4.718447854656915e-16
Markowitz,797,GOOGL,Markowitz,0.2499999999999995
Markowitz,797,MSFT,Markowitz,0.2499999999999994
Markowitz,797,NVDA,Markowitz,0.2499999999999999
RandomForest,797,AAPL,RandomForest,0.2499999999999986
RandomForest,797,AMZN,RandomForest,0.0
RandomForest,797,GOOGL,RandomForest,0.25
RandomForest,797,MSFT,RandomForest,0.25
RandomForest,797,NVDA,RandomForest,0.25
XGBoost,797,AAPL,XGBoost,0.24999999999999986
XGBoost,797,AMZN,XGBoost,0.0
XGBoost,797,GOOGL,XGBoost,0.25
XGBoost,797,MSFT,XGBoost,0.24999999999999922
XGBoost,797,NVDA,XGBoost,0.25
TabPFN,797,AAPL,TabPFN,0.25
TabPFN,797,AMZN,TabPFN,0.24999999999999986
TabPFN,797,GOOGL,TabPFN,5.551115123125783e-16
TabPFN,797,MSFT,TabPFN,0.25
TabPFN,797,NVDA,TabPFN,0.24999999999999895
EqualWeight,802,AAPL,EqualWeight,0.2
EqualWeight,802,AMZN,EqualWeight,0.2
EqualWeight,802,GOOGL,EqualWeight,0.2
EqualWeight,802,MSFT,EqualWeight,0.2
EqualWeight,802,NVDA,EqualWeight,0.2
Markowitz,802,AAPL,Markowitz,0.0
Markowitz,802,AMZN,Markowitz,0.24999999999999953
Markowitz,802,GOOGL,Markowitz,0.25
Markowitz,802,MSFT,Markowitz,0.25
Markowitz,802,NVDA,Markowitz,0.24999999999999958
RandomForest,802,AAPL,RandomForest,0.08012905775530055
RandomForest,802,AMZN,RandomForest,0.25
RandomForest,802,GOOGL,RandomForest,0.2499999999999959
RandomForest,802,MSFT,RandomForest,0.24999999999999786
RandomForest,802,NVDA,RandomForest,0.16987094224470564
XGBoost,802,AAPL,XGBoost,0.25
XGBoost,802,AMZN,XGBoost,6.106226635438361e-16
XGBoost,802,GOOGL,XGBoost,0.24999999999999975
XGBoost,802,MSFT,XGBoost,0.24999999999999964
XGBoost,802,NVDA,XGBoost,0.2499999999999996
TabPFN,802,AAPL,TabPFN,0.029206658707015037
TabPFN,802,AMZN,TabPFN,0.24999999999999986
TabPFN,802,GOOGL,TabPFN,0.24999999999999953
TabPFN,802,MSFT,TabPFN,0.25
TabPFN,802,NVDA,TabPFN,0.22079334129298545
EqualWeight,807,AAPL,EqualWeight,0.2
EqualWeight,807,AMZN,EqualWeight,0.2
EqualWeight,807,GOOGL,EqualWeight,0.2
EqualWeight,807,MSFT,EqualWeight,0.2
EqualWeight,807,NVDA,EqualWeight,0.2
Markowitz,807,AAPL,Markowitz,0.24999999999999975
Markowitz,807,AMZN,Markowitz,0.25
Markowitz,807,GOOGL,Markowitz,0.0
Markowitz,807,MSFT,Markowitz,0.24999999999999983
Markowitz,807,NVDA,Markowitz,0.25
RandomForest,807,AAPL,RandomForest,0.25
RandomForest,807,AMZN,RandomForest,0.25
RandomForest,807,GOOGL,RandomForest,0.0
RandomForest,807,MSFT,RandomForest,0.25
RandomForest,807,NVDA,RandomForest,0.2499999999999999
XGBoost,807,AAPL,XGBoost,0.24999999999999933
XGBoost,807,AMZN,XGBoost,0.25
XGBoost,807,GOOGL,XGBoost,6.661338147750939e-16
XGBoost,807,MSFT,XGBoost,0.2499999999999999
XGBoost,807,NVDA,XGBoost,0.2499999999999997
TabPFN,807,AAPL,TabPFN,0.25
TabPFN,807,AMZN,TabPFN,0.25
TabPFN,807,GOOGL,TabPFN,1.1934897514720433e-15
TabPFN,807,MSFT,TabPFN,0.24999999999999975
TabPFN,807,NVDA,TabPFN,0.24999999999999853
EqualWeight,812,AAPL,EqualWeight,0.2
EqualWeight,812,AMZN,EqualWeight,0.2
EqualWeight,812,GOOGL,EqualWeight,0.2
EqualWeight,812,MSFT,EqualWeight,0.2
EqualWeight,812,NVDA,EqualWeight,0.2
Markowitz,812,AAPL,Markowitz,0.25
Markowitz,812,AMZN,Markowitz,0.25
Markowitz,812,GOOGL,Markowitz,0.0
Markowitz,812,MSFT,Markowitz,0.24999999999999994
Markowitz,812,NVDA,Markowitz,0.25
RandomForest,812,AAPL,RandomForest,0.25
RandomForest,812,AMZN,RandomForest,0.2499999999999993
RandomForest,812,GOOGL,RandomForest,1.5543122344752192e-15
RandomForest,812,MSFT,RandomForest,0.24999999999999922
RandomForest,812,NVDA,RandomForest,0.24999999999999967
XGBoost,812,AAPL,XGBoost,0.24999999999999892
XGBoost,812,AMZN,XGBoost,0.24999999999999753
XGBoost,812,GOOGL,XGBoost,7.743805596760467e-15
XGBoost,812,MSFT,XGBoost,0.24999999999999908
XGBoost,812,NVDA,XGBoost,0.24999999999999675
TabPFN,812,AAPL,TabPFN,0.25
TabPFN,812,AMZN,TabPFN,0.24999999999999808
TabPFN,812,GOOGL,TabPFN,2.6367796834847468e-15
TabPFN,812,MSFT,TabPFN,0.25
TabPFN,812,NVDA,TabPFN,0.24999999999999747
EqualWeight,817,AAPL,EqualWeight,0.2
EqualWeight,817,AMZN,EqualWeight,0.2
EqualWeight,817,GOOGL,EqualWeight,0.2
EqualWeight,817,MSFT,EqualWeight,0.2
EqualWeight,817,NVDA,EqualWeight,0.2
Markowitz,817,AAPL,Markowitz,0.24999999999999986
Markowitz,817,AMZN,Markowitz,0.24999999999999878
Markowitz,817,GOOGL,Markowitz,0.25
Markowitz,817,MSFT,Markowitz,0.25
Markowitz,817,NVDA,Markowitz,0.0
RandomForest,817,AAPL,RandomForest,0.24999999999999872
RandomForest,817,AMZN,RandomForest,0.24999999999999564
RandomForest,817,GOOGL,RandomForest,0.25
RandomForest,817,MSFT,RandomForest,0.25
RandomForest,817,NVDA,RandomForest,2.6922908347160046e-15
XGBoost,817,AAPL,XGBoost,0.25
XGBoost,817,AMZN,XGBoost,0.25
XGBoost,817,GOOGL,XGBoost,0.25
XGBoost,817,MSFT,XGBoost,0.24999999999999822
XGBoost,817,NVDA,XGBoost,0.0
TabPFN,817,AAPL,TabPFN,0.25
TabPFN,817,AMZN,TabPFN,0.25
TabPFN,817,GOOGL,TabPFN,0.24999999999999856
TabPFN,817,MSFT,TabPFN,6.661338147750939e-16
TabPFN,817,NVDA,TabPFN,0.25
EqualWeight,822,AAPL,EqualWeight,0.2
EqualWeight,822,AMZN,EqualWeight,0.2
EqualWeight,822,GOOGL,EqualWeight,0.2
EqualWeight,822,MSFT,EqualWeight,0.2
EqualWeight,822,NVDA,EqualWeight,0.2
Markowitz,822,AAPL,Markowitz,0.25
Markowitz,822,AMZN,Markowitz,0.24999999999999967
Markowitz,822,GOOGL,Markowitz,0.2499999999999996
Markowitz,822,MSFT,Markowitz,1.1657341758564144e-15
Markowitz,822,NVDA,Markowitz,0.2499999999999991
RandomForest,822,AAPL,RandomForest,0.25
RandomForest,822,AMZN,RandomForest,0.2499999999999996
RandomForest,822,GOOGL,RandomForest,0.24999999999999994
RandomForest,822,MSFT,RandomForest,9.71445146547012e-16
RandomForest,822,NVDA,RandomForest,0.24999999999999922
XGBoost,822,AAPL,XGBoost,0.24999999999999933
XGBoost,822,AMZN,XGBoost,0.25
XGBoost,822,GOOGL,XGBoost,0.24999999999999972
XGBoost,822,MSFT,XGBoost,0.0
XGBoost,822,NVDA,XGBoost,0.25
TabPFN,822,AAPL,TabPFN,0.25
TabPFN,822,AMZN,TabPFN,0.25
TabPFN,822,GOOGL,TabPFN,0.25
TabPFN,822,MSFT,TabPFN,0.0
TabPFN,822,NVDA,TabPFN,0.24999999999999986
EqualWeight,827,AAPL,EqualWeight,0.2
EqualWeight,827,AMZN,EqualWeight,0.2
EqualWeight,827,GOOGL,EqualWeight,0.2
EqualWeight,827,MSFT,EqualWeight,0.2
EqualWeight,827,NVDA,EqualWeight,0.2
Markowitz,827,AAPL,Markowitz,0.2499999999999978
Markowitz,827,AMZN,Markowitz,0.25
Markowitz,827,GOOGL,Markowitz,0.25
Markowitz,827,MSFT,Markowitz,0.24999999999999886
Markowitz,827,NVDA,Markowitz,0.0
RandomForest,827,AAPL,RandomForest,0.2499999999999994
RandomForest,827,AMZN,RandomForest,0.24999999999999997
RandomForest,827,GOOGL,RandomForest,0.25
RandomForest,827,MSFT,RandomForest,0.25
RandomForest,827,NVDA,RandomForest,1.6653345369377348e-16
XGBoost,827,AAPL,XGBoost,0.25
XGBoost,827,AMZN,XGBoost,0.2499999999999969
XGBoost,827,GOOGL,XGBoost,0.24999999999999842
XGBoost,827,MSFT,XGBoost,0.25
XGBoost,827,NVDA,XGBoost,9.71445146547012e-16
TabPFN,827,AAPL,TabPFN,0.24999999999999972
TabPFN,827,AMZN,TabPFN,0.25
TabPFN,827,GOOGL,TabPFN,0.24999999999999972
TabPFN,827,MSFT,TabPFN,5.551115123125783e-17
TabPFN,827,NVDA,TabPFN,0.2499999999999999
EqualWeight,832,AAPL,EqualWeight,0.2
EqualWeight,832,AMZN,EqualWeight,0.2
EqualWeight,832,GOOGL,EqualWeight,0.2
EqualWeight,832,MSFT,EqualWeight,0.2
EqualWeight,832,NVDA,EqualWeight,0.2
Markowitz,832,AAPL,Markowitz,0.25
Markowitz,832,AMZN,Markowitz,0.2499999999999994
Markowitz,832,GOOGL,Markowitz,0.24999999999999983
Markowitz,832,MSFT,Markowitz,3.885780586188048e-16
Markowitz,832,NVDA,Markowitz,0.2499999999999999
RandomForest,832,AAPL,RandomForest,0.24999999999999972
RandomForest,832,AMZN,RandomForest,0.2499999999999989
RandomForest,832,GOOGL,RandomForest,0.24999999999999856
RandomForest,832,MSFT,RandomForest,0.24999999999999867
RandomForest,832,NVDA,RandomForest,4.142519660632615e-15
XGBoost,832,AAPL,XGBoost,0.0
XGBoost,832,AMZN,XGBoost,0.25
XGBoost,832,GOOGL,XGBoost,0.25
XGBoost,832,MSFT,XGBoost,0.24999999999999972
XGBoost,832,NVDA,XGBoost,0.24999999999999883
TabPFN,832,AAPL,TabPFN,0.2499999999999998
TabPFN,832,AMZN,TabPFN,0.24999999999999953
TabPFN,832,GOOGL,TabPFN,0.25
TabPFN,832,MSFT,TabPFN,2.7755575615628914e-17
TabPFN,832,NVDA,TabPFN,0.25
EqualWeight,837,AAPL,EqualWeight,0.2
EqualWeight,837,AMZN,EqualWeight,0.2
EqualWeight,837,GOOGL,EqualWeight,0.2
EqualWeight,837,MSFT,EqualWeight,0.2
EqualWeight,837,NVDA,EqualWeight,0.2
Markowitz,837,AAPL,Markowitz,0.2499999999999991
Markowitz,837,AMZN,Markowitz,0.24999999999999972
Markowitz,837,GOOGL,Markowitz,0.25
Markowitz,837,MSFT,Markowitz,6.245004513516506e-16
Markowitz,837,NVDA,Markowitz,0.2499999999999996
RandomForest,837,AAPL,RandomForest,0.24999999999999953
RandomForest,837,AMZN,RandomForest,0.2499999999999997
RandomForest,837,GOOGL,RandomForest,0.25
RandomForest,837,MSFT,RandomForest,3.608224830031759e-16
RandomForest,837,NVDA,RandomForest,0.25
XGBoost,837,AAPL,XGBoost,0.24999999999999997
XGBoost,837,AMZN,XGBoost,0.25
XGBoost,837,GOOGL,XGBoost,2.688821387764051e-17
XGBoost,837,MSFT,XGBoost,0.2499999999999999
XGBoost,837,NVDA,XGBoost,0.24999999999999992
TabPFN,837,AAPL,TabPFN,0.25
TabPFN,837,AMZN,TabPFN,0.25
TabPFN,837,GOOGL,TabPFN,0.0
TabPFN,837,MSFT,TabPFN,0.2499999999999999
TabPFN,837,NVDA,TabPFN,0.25
EqualWeight,842,AAPL,EqualWeight,0.2
EqualWeight,842,AMZN,EqualWeight,0.2
EqualWeight,842,GOOGL,EqualWeight,0.2
EqualWeight,842,MSFT,EqualWeight,0.2
EqualWeight,842,NVDA,EqualWeight,0.2
Markowitz,842,AAPL,Markowitz,0.25
Markowitz,842,AMZN,Markowitz,0.24999999999999992
Markowitz,842,GOOGL,Markowitz,0.0
Markowitz,842,MSFT,Markowitz,0.24999999999999994
Markowitz,842,NVDA,Markowitz,0.2499999999999997
RandomForest,842,AAPL,RandomForest,0.2499999999999999
RandomForest,842,AMZN,RandomForest,0.25
RandomForest,842,GOOGL,RandomForest,0.24999999999999947
RandomForest,842,MSFT,RandomForest,0.0
RandomForest,842,NVDA,RandomForest,0.25
XGBoost,842,AAPL,XGBoost,0.15451748618695635
XGBoost,842,AMZN,XGBoost,0.25
XGBoost,842,GOOGL,XGBoost,0.09548251381304393
XGBoost,842,MSFT,XGBoost,0.25
XGBoost,842,NVDA,XGBoost,0.24999999999999944
TabPFN,842,AAPL,TabPFN,0.25
TabPFN,842,AMZN,TabPFN,5.551115123125783e-17
TabPFN,842,GOOGL,TabPFN,0.24999999999999983
TabPFN,842,MSFT,TabPFN,0.24999999999999986
TabPFN,842,NVDA,TabPFN,0.24999999999999997
EqualWeight,847,AAPL,EqualWeight,0.2
EqualWeight,847,AMZN,EqualWeight,0.2
EqualWeight,847,GOOGL,EqualWeight,0.2
EqualWeight,847,MSFT,EqualWeight,0.2
EqualWeight,847,NVDA,EqualWeight,0.2
Markowitz,847,AAPL,Markowitz,0.24999999999999956
Markowitz,847,AMZN,Markowitz,0.24999999999999967
Markowitz,847,GOOGL,Markowitz,6.661338147750939e-16
Markowitz,847,MSFT,Markowitz,0.25
Markowitz,847,NVDA,Markowitz,0.25
RandomForest,847,AAPL,RandomForest,0.24999999999999997
RandomForest,847,AMZN,RandomForest,0.24999999999999864
RandomForest,847,GOOGL,RandomForest,4.191091917959966e-15
RandomForest,847,MSFT,RandomForest,0.24999999999999906
RandomForest,847,NVDA,RandomForest,0.2499999999999982
XGBoost,847,AAPL,XGBoost,0.2499999999999999
XGBoost,847,AMZN,XGBoost,0.2499999999999996
XGBoost,847,GOOGL,XGBoost,0.0
XGBoost,847,MSFT,XGBoost,0.25
XGBoost,847,NVDA,XGBoost,0.25
TabPFN,847,AAPL,TabPFN,8.604228440844963e-16
TabPFN,847,AMZN,TabPFN,0.24999999999999953
TabPFN,847,GOOGL,TabPFN,0.25
TabPFN,847,MSFT,TabPFN,0.25
TabPFN,847,NVDA,TabPFN,0.24999999999999922
EqualWeight,852,AAPL,EqualWeight,0.2
EqualWeight,852,AMZN,EqualWeight,0.2
EqualWeight,852,GOOGL,EqualWeight,0.2
EqualWeight,852,MSFT,EqualWeight,0.2
EqualWeight,852,NVDA,EqualWeight,0.2
Markowitz,852,AAPL,Markowitz,0.24999999999994543
Markowitz,852,AMZN,Markowitz,0.24999999999999162
Markowitz,852,GOOGL,Markowitz,0.0
Markowitz,852,MSFT,Markowitz,0.24999999999998984
Markowitz,852,NVDA,Markowitz,0.25
RandomForest,852,AAPL,RandomForest,0.24999999999998834
RandomForest,852,AMZN,RandomForest,0.24999999999999145
RandomForest,852,GOOGL,RandomForest,0.0
RandomForest,852,MSFT,RandomForest,0.24999999999999878
RandomForest,852,NVDA,RandomForest,0.25
XGBoost,852,AAPL,XGBoost,0.25
XGBoost,852,AMZN,XGBoost,0.25
XGBoost,852,GOOGL,XGBoost,3.5110803153770576e-14
XGBoost,852,MSFT,XGBoost,0.25
XGBoost,852,NVDA,XGBoost,0.24999999999990136
TabPFN,852,AAPL,TabPFN,0.0
TabPFN,852,AMZN,TabPFN,0.2499999999999995
TabPFN,852,GOOGL,TabPFN,0.24999999999999906
TabPFN,852,MSFT,TabPFN,0.2499999999999955
TabPFN,852,NVDA,TabPFN,0.25
EqualWeight,857,AAPL,EqualWeight,0.2
EqualWeight,857,AMZN,EqualWeight,0.2
EqualWeight,857,GOOGL,EqualWeight,0.2
EqualWeight,857,MSFT,EqualWeight,0.2
EqualWeight,857,NVDA,EqualWeight,0.2
Markowitz,857,AAPL,Markowitz,0.0052934712125484494
Markowitz,857,AMZN,Markowitz,0.25
Markowitz,857,GOOGL,Markowitz,0.2447065287874502
Markowitz,857,MSFT,Markowitz,0.24999999999999992
Markowitz,857,NVDA,Markowitz,0.25
RandomForest,857,AAPL,RandomForest,0.25
RandomForest,857,AMZN,RandomForest,0.25
RandomForest,857,GOOGL,RandomForest,4.107825191113079e-15
RandomForest,857,MSFT,RandomForest,0.25
RandomForest,857,NVDA,RandomForest,0.24999999999999215
XGBoost,857,AAPL,XGBoost,0.1969068361795067
XGBoost,857,AMZN,XGBoost,0.25
XGBoost,857,GOOGL,XGBoost,0.053093163820493366
XGBoost,857,MSFT,XGBoost,0.24999999999999975
XGBoost,857,NVDA,XGBoost,0.25
TabPFN,857,AAPL,TabPFN,4.440892098500626e-16
TabPFN,857,AMZN,TabPFN,0.24999999999999922
TabPFN,857,GOOGL,TabPFN,0.25
TabPFN,857,MSFT,TabPFN,0.25
TabPFN,857,NVDA,TabPFN,0.25
EqualWeight,862,AAPL,EqualWeight,0.2
EqualWeight,862,AMZN,EqualWeight,0.2
EqualWeight,862,GOOGL,EqualWeight,0.2
EqualWeight,862,MSFT,EqualWeight,0.2
EqualWeight,862,NVDA,EqualWeight,0.2
Markowitz,862,AAPL,Markowitz,0.25
Markowitz,862,AMZN,Markowitz,0.24999999999999958
Markowitz,862,GOOGL,Markowitz,5.551115123125783e-17
Markowitz,862,MSFT,Markowitz,0.25
Markowitz,862,NVDA,Markowitz,0.24999999999999986
RandomForest,862,AAPL,RandomForest,0.25
RandomForest,862,AMZN,RandomForest,0.25
RandomForest,862,GOOGL,RandomForest,4.718447854656915e-16
RandomForest,862,MSFT,RandomForest,0.24999999999999914
RandomForest,862,NVDA,RandomForest,0.2499999999999998
XGBoost,862,AAPL,XGBoost,0.2499999999999994
XGBoost,862,AMZN,XGBoost,0.25
XGBoost,862,GOOGL,XGBoost,3.0531133177191805e-16
XGBoost,862,MSFT,XGBoost,0.25
XGBoost,862,NVDA,XGBoost,0.24999999999999994
TabPFN,862,AAPL,TabPFN,0.2499999999999978
TabPFN,862,AMZN,TabPFN,0.25
TabPFN,862,GOOGL,TabPFN,0.0
TabPFN,862,MSFT,TabPFN,0.25
TabPFN,862,NVDA,TabPFN,0.25
EqualWeight,867,AAPL,EqualWeight,0.2
EqualWeight,867,AMZN,EqualWeight,0.2
EqualWeight,867,GOOGL,EqualWeight,0.2
EqualWeight,867,MSFT,EqualWeight,0.2
EqualWeight,867,NVDA,EqualWeight,0.2
Markowitz,867,AAPL,Markowitz,0.24999999999999906
